"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Qatar","QAT","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14843.3629157144","15893.6888637923","16086.8310811281","16177.5093140931","15753.4549066912","15853.7577398647","16354.5772565174","18253.2498878231","18012.5122369132","17625.6573136567","16853.5131028918","16740.6866104411","18009.6331286529","17779.7436857851","21557.4750763638","20198.1689051663","20140.3428752631","18323.3464644697","15946.7278040391","15063.2666244935","16779.9216747321","16473.4269691009","21456.0669284592","20642.1423232651","17814.5431104326","16427.7565434994","15178.8562114172","16718.237047918","16139.7708310186","15760.447244716","14869.1047902561","17103.3823019572","16875.5882360595","16343.0404045489","","",
"Romania","ROU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2671.36962946956","2220.46475650881","2020.96066672171","2007.21364485422","1896.34525995591","2054.45247554785","2115.50331778847","1990.18638099548","1825.71004452739","1613.96489981066","1615.33488235312","1666.72400767413","1755.33108643191","1841.57433869048","1807.04208024679","1808.18761844581","1881.71766548482","1900.48321448247","1925.09359481658","1707.81228256351","1724.69848692837","1771.70358553223","1736.57620479665","1590.19381302075","1579.40659793132","1598.69179785792","1604.62335040687","1693.37364201715","1717.11748022415","1705.25777604649","1669.6382293589","1787.09564245924","1655.23818974845","1600.61942333991","","",
"Russian Federation","RUS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5942.67811987717","5871.9943382327","5357.07699443819","5060.11636686839","4427.26643919973","4291.53342502059","4254.59294421479","4070.65837100817","3982.26585700237","4137.74703962256","4224.98951887146","4287.90829493258","4289.43957286052","4461.83176005763","4494.50152836851","4541.20863501769","4689.15108443259","4710.47452096269","4822.38136319959","4529.20319928613","4853.36753031766","5004.23439250465","5056.08323400834","4919.89870162422","4915.75746633152","4804.23014928516","4936.04266971322","5018.77352571388","5279.09416060338","5082.7299560342","5068.38550364971","5710.55279279027","5707.1572675389","5498.30525622561","","",
"Rwanda","RWA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910.047567497647","839.750045260046","758.600903679662","687.290818713038","857.187986944566","1148.23387240365","1006.69129845953","1002.58917457371","518.902996023515","529.142592608143","412.447351013068","408.921325852057","409.083073593481","398.625613363189","390.815363964243","356.546532493533","355.85273565133","352.766609707232","352.090704036979","355.065028638124","353.909116593946","355.228429766864","358.876407852789","359.526014729978","356.664550107493","354.428994022274","351.766771528562","355.180227607058","357.71621717478","358.460381878131","358.249550207672","362.679226062045","369.875267295998","371.93592669295","","",
"South Asia","SAS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300.088642832757","306.445640808855","311.210413690381","314.161236482405","321.943918053024","334.733364422093","340.351792076347","348.137250206427","350.144254750157","363.486860024881","366.028600098071","365.884052514958","369.330182812147","372.388009186859","386.207568743456","395.625855946391","410.716774250804","428.288209838353","446.491180914117","471.611450049472","492.49058573546","506.213679119934","528.989239051318","534.988418804067","564.929405853257","577.180149335876","584.677609249519","603.637618650025","621.31111888334","621.768218900534","592.370513170141","633.381629990765","675.790023000581","704.462550023437","","",
"Saudi Arabia","SAU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5451.71882279534","6050.38289786175","6582.97119687211","6537.84679475271","6591.02644141393","6316.7131696411","6494.45936719249","6019.93240274695","6169.38088980637","6054.28343091785","6516.00755562211","6348.58935367071","6826.99573187577","6631.81585672969","6375.54473048108","6447.07190249029","6605.44101687621","6696.94747279399","6980.05897029755","7125.05300494705","7965.26121862505","7979.3799657336","7862.42354103658","7401.17130265584","7959.81351652344","7786.91651664863","7521.58911581712","7707.05632967392","7650.76338796016","7669.39905417665","7172.00803547452","7467.02479068822","7525.25321185534","7148.58725115291","","",
"Sudan","SDN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482.757306781047","472.196993545664","462.480044376231","439.22493414856","496.439746631402","485.611785120867","486.421910396116","485.578928301363","478.711864498464","517.980162387418","486.895648884188","494.123605509951","517.547585761207","491.363979157765","481.357152467204","485.749820750348","508.243151523165","477.508307525311","472.804911242702","481.629873791934","444.591378410567","467.4243451203","390.663141094355","474.429516693273","475.69336165065","463.392093505504","448.495995599824","443.135534218063","435.189935766601","435.437972807971","422.271579792382","426.163230119972","411.876785876591","372.312971202034","","",
"Senegal","SEN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218.451849681138","210.722190985768","217.81353234851","211.181913648416","204.210840716291","210.782876892548","210.661913604609","218.163274180958","225.041071935715","231.69376452684","240.56962512208","253.79128464664","249.886211773534","235.81440136714","247.017188309568","246.435668804505","241.589611245821","253.743519677808","259.2346121475","304.736226945897","313.396782040786","317.49118236804","302.418621518753","271.06546719919","284.845981855555","296.775621300382","287.042022425235","278.019674604295","274.379032674082","298.559525125339","280.607903309744","294.173427358174","315.965932815121","291.050601075038","","",
"Singapore","SGP","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3782.71772957552","4167.37343867502","4588.88701797782","5487.72262199385","6460.58950762107","5346.98780182868","5359.513368456","5818.45053429947","5083.35878222717","4587.57994680042","4634.81368272521","5146.02323865296","5066.19603486754","6217.05880619521","7371.02793327917","4925.75757554205","5128.30865666219","4537.4171693226","4958.46248257993","5321.08304981114","4856.84920025022","4086.3260711538","4787.02308838074","5273.75292208676","4986.32779651842","5242.6504334371","5449.41985010808","5799.39529471808","5692.66564748734","5565.91519291042","5538.12371561154","5966.32763521289","5785.04367341681","5282.7637359991","","",
"Solomon Islands","SLB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.852052438638","","","","","","","","","","","","","","122.205342901871","120.062929535481","120.017738214868","127.960076456146","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","457.240592953815","494.00636935931","507.302975167018","526.988357274425","552.852651235905","583.227528030499","553.000781799593","608.277557924916","621.595123864483","641.247860752317","537.110967454389","568.00569056859","582.453658736363","622.386657178414","627.60446428589","643.90315216252","686.957827636037","694.537311720365","702.300695812568","689.42246753204","697.036927315506","692.505312990967","701.457404594185","660.094150213557","649.043175650273","674.353996656659","686.997805008996","674.665441622059","694.567755248769","734.799369844364","669.906894097857","722.144578885879","768.672020235867","793.53801922306","","",
"San Marino","SMR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.","SOM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2474.74205425669","2180.94426022827","2006.92653842134","1706.63945425021","1570.44859262257","1782.19587927974","2141.60164822946","2273.72549644671","2273.87503539453","1657.59106297871","1801.4812028674","1965.15252074554","2097.94999221022","2211.04337201789","2418.7222777969","2152.46605224195","2293.67913246219","2241.56812781607","2292.38992431852","2073.56720979204","2145.49144722672","2241.32678165321","2023.83135868927","2082.01493164812","1861.59680519425","2080.59060078258","2165.83889288491","2224.78515305498","2200.40410311437","2201.72012144367","2291.6081874127","2355.24230805463","2440.9165854049","2378.08281785261","","",
"Sub-Saharan Africa (excluding high income)","SSA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","558.494846013767","562.504545944053","546.278575229884","547.839977920999","545.76920856906","554.169612733149","557.912612031745","560.386959846455","549.187174381714","544.579607187214","516.247936354498","507.638395898449","497.576738366057","515.271900210884","525.785837537768","519.719728241659","518.058456873388","523.335425551581","539.802368238158","535.088067363781","531.685406301805","546.379520046204","528.951499064238","530.677668767001","535.055742853432","518.692741039501","520.469809026449","510.176487784858","496.897707409811","506.967077123782","492.805298331082","506.343639060221","497.637932597282","491.736625113242","","",
"South Sudan","SSD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.2749172998602","60.5484890514934","62.1484252216993","76.3915617802014","70.8326893678568","69.9997248691173","76.5379792989698","75.6565715025962","72.079285924941","73.0642324619261","70.1247745415271","68.6604990272928","","",
"Sub-Saharan Africa","SSF","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","538.957237745709","542.000991029135","526.643039084363","528.122108981598","526.24946599619","533.715583395419","536.99530903753","538.946687207747","528.880391391297","524.583457782774","499.345107058423","492.001615424466","482.978810804321","498.739638496936","508.511961824047","502.759113414149","501.326866001413","506.095287849266","520.403773065876","516.179905047981","513.121968061315","526.470094414214","511.27768178382","513.284130491494","517.629962878177","503.092817631653","505.055248998147","495.732340267882","484.233214794416","493.32376906013","480.029814053913","491.201632744809","484.171747556539","479.32008536485","","",
"Small states","SST","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2179.9630117664","","","","","","","","","","","","","","2178.46966827917","2295.85886754677","2509.78820768153","2661.0334418885","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190.727223938852","","","","","","","","","","","","","","240.956215719223","266.024907355279","265.639527161642","259.281084266352","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1279.91009868174","1352.00051071083","963.414526111558","1004.17207760767","1086.0286292677","1231.36166250567","1174.71907397922","1117.32432132435","1176.34643873161","1163.89303819747","1351.36214118486","1676.95221892351","1411.63824385599","1713.83746780444","1785.94876899071","1577.31172890225","1728.65071732658","1613.95464252908","1523.99899313139","1730.83708121822","1688.41378493841","1698.95174083857","1738.82345454805","1695.16378963307","","",
"Slovak Republic","SVK","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4024.81924120157","3606.71088015124","3410.8847054131","3334.95440622162","3260.772839939","3315.20571732509","3364.39827750028","3362.06121032155","3256.7043135869","3271.60123215094","3292.7785560313","3456.89028050906","3484.03108632161","3468.93628503339","3416.39866050427","3504.64376060296","3469.4496050741","3321.10691268197","3406.38372204535","3107.87988439735","3441.25647593511","3339.0873887237","3220.5055262121","3260.4443972295","3013.30293850524","3131.86282925931","3159.56804668402","3316.8259702586","3269.57251976129","3128.36337933814","3032.64269516845","3305.89912789281","3089.1457459111","3054.72438218715","3010.73271048371","",
"Slovenia","SVN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2857.5644752183","2778.94137668064","2584.4192705647","2715.39579547481","2827.91079004598","3049.39407580553","3180.19926535879","3310.41012138768","3253.81791483993","3242.49734740677","3281.07859342385","3484.35932286801","3484.57090522828","3539.5091236842","3638.84380821082","3763.9044579396","3735.02431343807","3757.02712910831","3952.12209658593","3514.07527225462","3589.60869535534","3580.6936485935","3428.89786152681","3334.75901290152","3236.59020668788","3195.47512285174","3296.73500361863","3390.66281580197","3341.09971545865","3267.29671944784","3068.8193959428","3144.09351642077","3045.94458555582","2895.95134590199","3025.26160126192","",
"Sweden","SWE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5514.19827733048","5650.16283823718","5369.06986784062","5333.87357287498","5659.95258523583","5701.87027966891","5824.79922638629","5683.45838854063","5783.40686535687","5675.23773166234","5375.75151158851","5701.68206771918","5826.34189342548","5676.54834518443","5872.97554411383","5711.64214196537","5532.76265714386","5464.45613719356","5383.76479707233","4891.39219246248","5443.32366800687","5281.40096330574","5295.92806615816","5178.9349383913","4997.87990362276","4573.58907986933","4858.89940544006","4926.81117539334","4966.26111814633","4781.87568337501","4284.99805555044","4558.74420693219","4323.66572139304","4288.83333908122","4308.30881527016","",
"Eswatini","SWZ","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1171.49550021174","1081.28914133949","1001.64710521874","905.448432502827","1008.44252718328","991.555793901495","896.12967223545","950.865935254294","952.546443383905","967.727417315292","913.698267523096","896.447007609265","895.040020351145","877.574503283173","855.622666347448","858.521707685069","900.421781084863","902.867073860652","888.920326582466","995.276783530389","835.880066783273","1001.70011797771","995.666754488616","1022.69222403959","1005.26401996395","1046.22425009831","1035.26962423589","996.63221583704","989.871023998823","1023.13885273742","1005.22300697872","964.692810769215","965.755573282102","1007.28228546529","","",
"Sint Maarten (Dutch part)","SXM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","540.808839397471","","","","","","","","","","","","","","3103.97090027281","2751.69567211374","2872.34042553192","2410.82873707855","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","832.018331508502","878.277231459512","814.819645402187","794.604852618065","805.004392109051","827.60077910839","850.454402791897","899.532946800197","977.304115507345","948.559637124059","928.43318140297","929.373810570742","942.482652914674","924.928080979621","943.040677936742","1105.30501136572","1101.63821463784","1084.27313710466","1066.1371934826","977.72847382215","964.455311154982","966.296535939273","755.976123025266","531.861041942622","536.298993007483","511.030835786674","498.91026275975","511.801241113269","542.076387571206","501.043369092778","456.630142518901","419.006558516427","392.316941457115","395.892260403832","","",
"Turks and Caicos Islands","TCA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296.85904442295","283.416267461582","280.779651859581","295.046910640164","287.388289567008","280.123377887456","278.130542417066","259.14633089256","255.782966270599","248.050783633877","241.652052714378","242.464236204338","240.376196903121","237.538539726345","224.324118812548","228.51576486102","224.010107053053","218.838867716358","217.080678711419","224.07076139036","219.108373918314","208.574030632524","229.36513593859","227.28696286183","221.144100146971","217.045899551856","212.850289286376","203.874468350738","199.975861950781","190.100756053018","198.303334598004","203.211499981214","198.929147409955","187.874009544708","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694.455712344582","677.396127381656","693.575757138022","726.077715397496","748.730459348549","793.605999860998","808.965669875863","808.309607397385","797.813733579882","808.017778473164","822.627932842937","839.983029192927","885.408937233845","979.95442605817","1090.48859869943","1179.11719087192","1262.85688246498","1337.77600097984","1366.29782095469","1435.70372498035","1560.5887693572","1646.29179992623","1691.33216366343","1737.47790674847","1769.37452061144","1761.99648186962","1753.41939930364","1803.88852567319","1885.32879223898","1951.84827711371","1988.38241303273","2097.42798257012","2147.11216612442","2266.24454463031","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3889.58245497745","3779.57383419258","3430.45836175353","3213.36560126689","2853.3100386849","2794.26963759874","2758.76089441801","2658.98098860978","2590.26990096579","2599.19289028767","2628.02337600357","2633.57225780979","2657.56823789203","2761.67828398444","2803.45806506989","2813.11483546873","2910.95610033702","2948.04429613771","2989.96424742756","2770.58900099811","2969.52655929068","3052.10159202268","3030.95165182138","2953.34194574994","2877.03968832691","2808.46542373678","2885.36838188231","2945.41614250966","3058.29598798442","2974.62152271941","2934.8820872373","3249.59052679363","3159.78342920351","3083.96182853285","","",
"Togo","TGO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","315.953651491172","314.42119632528","309.393783541324","312.793696092907","352.437030991428","355.14721431719","383.678171595311","366.369586981837","380.66653946544","423.087966825069","410.709755967091","399.0750456746","403.003921585395","414.930640834631","408.681044425446","405.977841108573","394.055905016925","397.655539665075","402.378522599678","475.809640060012","462.98057269746","453.365161767995","440.167543009316","416.704251255243","423.564747727896","400.707327087695","422.785457073186","403.893636249384","411.055033459588","414.103471839682","424.793019136536","422.484697733251","425.433852826876","429.162601160928","","",
"Thailand","THA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774.494770138849","825.479872492741","865.704309113413","899.125553407656","979.262431000536","1052.28021147702","1160.58015021158","1166.79566594222","1079.80595351035","1138.84929761085","1153.04552225626","1174.20279195013","1286.14403684353","1379.29175743715","1477.38480877104","1508.58026062719","1525.12655757667","1569.87237319879","1596.82835450256","1578.76107269732","1718.62118368043","1704.82334080525","1818.19204308684","1943.92303978228","1926.22582617648","1932.67390968815","1985.00530928348","1988.13781529099","1951.8556356188","1989.81234226863","1884.35073727402","1848.06336093307","1867.46968312053","1851.27231424167","","",
"Tajikistan","TJK","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","983.163633027559","915.115339161753","733.41087948565","566.672491077633","427.103286964703","374.033375007141","354.100051986627","348.70138047649","364.417668012421","360.528858793095","341.873767516371","330.976128229369","325.679885054417","325.581474313824","345.261040280781","337.915937288384","341.863711848015","358.427683199043","334.362637299147","284.651561490729","284.331249350809","278.854522985683","294.855655829726","288.394960596269","301.614964923042","318.698277378179","326.569218788739","328.781768931872","347.711461590981","370.778875737531","375.367379182413","367.769041949913","374.547332126552","393.055077961309","","",
"Turkmenistan","TKM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4643.2261381727","3927.35763226489","2632.47699569568","2603.23450518965","3232.60398266795","3267.47130147645","2805.87501319643","2762.25376106527","2840.41772055215","3302.13223706089","3247.63669189299","2700.88344902373","2214.75044678139","3005.3530688227","3714.87522658173","3554.40116385348","3604.17462878634","3507.12790817277","4237.03618879217","3647.89054822676","4077.66790491897","4314.98528175453","4232.43008359245","3952.26848549516","3758.60667175271","3722.78312991377","3589.90954802381","3558.31901850361","3427.90624399814","3462.25492610399","3393.06371360237","5109.26062011343","4841.2803934463","4558.64639369573","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1038.18964270813","1053.22881357729","1065.2724823783","1058.91034730731","1099.10790777989","1088.41880302433","1117.78403051873","1145.3099180459","1169.84240808593","1183.66195203647","1172.31780850643","1158.31541060943","1187.24370624698","1206.75607956863","1235.02930055745","1266.08787014591","1290.68623632175","1317.05517000637","1334.29400168806","1286.3506538218","1354.60638028746","1366.45494004557","1393.63169815336","1436.98596055797","1417.74068596418","1394.14975549639","1366.62105014675","1350.61620206623","1313.11499667301","1319.51989297689","1224.42504296428","1300.44540056818","1310.7928398059","1329.86358208238","1487.37916310806","",
"Timor-Leste","TLS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.4277506420371","61.1613700568695","60.4138656989526","60.7032219478967","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","663.191953133606","668.664413738877","698.743797009548","728.886990128086","757.880117400473","769.643005377334","756.270936269716","799.203666243486","782.525372978875","801.640320061961","788.108365348027","823.419333227439","825.933623305455","828.867269794712","872.414235044176","923.992642471051","936.131417662858","956.183478030942","979.129228260682","978.235684573102","973.702722071797","971.369224154521","987.831343599637","973.182909485313","1003.78625361364","966.405961557877","1001.1028469984","1050.19130798617","1038.18501713197","1065.40824896309","1023.01178913465","1066.10387982935","1047.29901778601","1080.49524707662","","",
"Tonga","TON","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254.218294884654","","","","","","","","","","","","","","542.490316071989","539.410055739039","536.455441258129","543.447707212863","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300.088642832757","306.445640808855","311.210413690381","314.161236482405","321.943918053024","334.733364422093","340.351792076347","348.137250206427","350.144254750157","363.486860024881","366.028600098071","365.884052514958","369.330182812147","372.388009186859","386.207568743456","395.625855946391","410.716774250804","428.288209838353","446.491180914117","471.611450049472","492.49058573546","506.213679119934","528.989239051318","534.988418804067","564.929405853257","577.180149335876","584.677609249519","603.637618650025","621.31111888334","621.768218900534","592.370513170141","633.381629990765","675.790023000581","704.462550023437","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","538.957237745709","542.000991029135","526.643039084363","528.122108981598","526.24946599619","533.715583395419","536.99530903753","538.946687207747","528.880391391298","524.583457782775","499.345107058423","492.001615424466","482.978810804321","498.739638496936","508.511961824047","502.759113414149","501.326866001414","506.095287849266","520.403773065876","516.179905047981","513.121968061315","526.470094414214","511.27768178382","513.284130491495","517.629962878177","503.092817631652","505.055248998147","495.732340267882","484.233214794417","493.32376906013","480.029814053913","491.201632744809","484.171747556539","479.32008536485","","",
"Trinidad and Tobago","TTO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4782.47609016258","4715.65904317902","5145.25562349447","4759.58552332193","4796.41728202912","4619.7280481663","5651.92808881757","5812.91499969311","6250.90915615712","7068.10233527916","7575.58896313876","8336.82302254039","8990.73441697741","10077.8124597532","10262.1290415816","12423.5683148853","13820.6467519783","14651.4392568831","14167.2834575522","14193.29907855","15018.9097839263","14838.9882923701","14480.1691062996","14331.4985446827","14611.6182206133","14043.9759832685","12250.992693627","12330.86332127","12397.1007399961","12492.8984634242","10700.5967523814","11212.0075366802","10999.4620628815","10590.4282092029","","",
"Tunisia","TUN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","594.318071319607","576.27872137721","627.509817106988","598.684728431468","635.54535664556","633.647279663274","652.843374404444","664.287432602087","714.89307010544","730.204372862909","748.273831151715","781.40012180483","783.697921952401","797.158334635846","832.55467184916","810.836929733225","845.985604662777","865.764456490386","894.304160812003","859.962925384995","955.707047372167","902.903041115908","930.16863461378","935.797099690451","939.769133002953","952.983955126789","955.176493865808","973.953481456321","973.074341333009","950.614263724593","896.515593998175","964.474882954034","956.041118887201","901.544846500177","","",
"Turkiye","TUR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918.261888219127","887.162812412747","911.309124510702","955.118552884009","927.181663056975","997.967536333338","1073.12750011037","1109.80579406891","1111.04759170567","1079.90999533335","1166.01412005443","1060.57071953568","1107.27991011855","1159.99665803769","1176.75430160118","1211.46561646669","1328.69230138979","1429.92300570179","1385.17801532797","1364.09730379872","1445.41016354332","1515.88033612695","1567.31606123672","1510.79118967025","1543.09095693879","1646.83631130339","1724.54363987712","1828.02986770908","1771.33742856964","1774.19625722275","1762.01062220058","1894.62719281739","1841.55630679263","1849.53592344542","1924.93815098993","",
"Tuvalu","TUV","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","297.576209956546","297.725749311482","296.366293451872","307.166428802667","354.136151874751","362.672242081562","360.800857832384","357.537942100619","370.868215295888","383.777082877497","394.214040984419","397.622993221394","406.285214233171","411.360806606838","415.138592227062","426.631879550634","429.770138653436","419.60961592123","415.330594456726","415.353590642635","421.07723472057","433.147775276653","425.199728698323","432.383123313066","414.956549694307","420.073127390291","416.6573892094","406.582586090679","403.246305480236","414.699802505225","404.414101040694","404.180640287945","406.559197479309","400.79903628363","","",
"Uganda","UGA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402.070944670397","402.554090043828","403.320202900991","398.844164570364","395.505352859269","398.140311696357","401.192438933421","399.682457178449","395.934295404902","389.821329413169","386.584595406427","386.089708214355","387.318100005704","388.381069147849","388.640131805598","392.282158904873","393.842691254672","396.630026221206","402.651273617184","414.735215121393","421.097969878538","429.225311843415","436.075835109515","449.340940009568","455.997609512825","470.526106943969","473.577742821637","468.530429181479","468.498653970229","455.42686850579","475.329485023229","483.427100082329","488.210616294079","497.390337772828","","",
